DateTime,Temperature,Humidity,Wind_Speed,Wind_Direction,NO2_Location_A,NO2_Location_B,NO2_Location_C
1/15/2020 7:00,4.9505286,56,8.217153,118.81079,45.9,84.05,89.23
1/15/2020 8:00,4.7305284,55,8.217153,118.81079,53.3,100.8,94.1
1/15/2020 9:00,4.5905285,55,8.854829,116.56505,49.68,120.03,108.4
1/15/2020 10:00,4.5605288,55,9.028754,113.498566,38.15,104.13,133.2
1/15/2020 11:00,4.7105284,60,7.771331,103.392494,46.38,111.28,133.27
1/15/2020 12:00,6.4905286,63,7.42159,112.83366,37.38,79.65,104.23
1/15/2020 13:00,8.970529,60,3.219938,116.56505,30.98,77.65,92.45
1/15/2020 14:00,9.290529,61,1.8,143.1301,30.1,65.1,109.88
1/15/2020 15:00,11.860529,53,6.4096174,231.84277,37.57,64.7,89.3
1/15/2020 16:00,13.3005295,45,10.495713,239.03624,47.35,76.67,111.1
1/15/2020 17:00,12.210529,51,13.044722,219.40067,44.03,71.7,140.85
1/15/2020 18:00,10.040529,60,14.654254,207.8241,31.48,74.98,101.08
1/15/2020 19:00,8.5505295,66,14.973577,207.1811,27.05,63.18,89.43
1/15/2020 20:00,8.490529,65,15.124284,218.23383,22.23,60.9,75.88
1/15/2020 21:00,8.420529,65,14.021525,228.12213,22.08,59.35,76.95
1/15/2020 22:00,7.9905286,67,9.686609,221.98721,21.28,60,79.2
1/15/2020 23:00,8.0505295,66,4.802999,192.99461,22.4,51.22,72.3
1/16/2020 0:00,7.8105288,67,5.5887027,165.06857,19.53,37.55,65.3
1/16/2020 1:00,7.790529,66,4.6938252,175.60129,17.47,23.68,57.33
1/16/2020 2:00,7.3805285,69,4.32,180,13.98,17,41.75
1/16/2020 3:00,6.8505287,72,5.815978,158.1986,14.65,18.38,50.9
1/16/2020 4:00,6.4005284,75,7.4128532,150.94539,15.93,20.55,50.45
1/16/2020 5:00,5.9705286,76,8.161764,131.42366,16.5,28.6,68.23
1/16/2020 6:00,6.6305285,74,8.699793,114.44395,26.45,49.13,86.33
1/16/2020 7:00,6.3405285,76,9.605998,102.99461,43.65,61.28,117.88
1/16/2020 8:00,5.1205287,82,10.829958,111.44774,36.08,68.3,113.03
1/16/2020 9:00,4.9705286,80,11.440979,114.14554,29.15,51.98,125.73
1/16/2020 10:00,4.9505286,79,12.55879,117.29957,21.58,50.53,116.48
1/16/2020 11:00,6.4805284,74,12.72283,115.11483,21.25,63.53,95.23
1/16/2020 12:00,8.230529,70,12.413476,106.8584,19.2,42.55,95.35
1/16/2020 13:00,10.0505295,66,12.144331,101.97613,19.22,34.05,91.48
1/16/2020 14:00,11.740529,60,8.707238,97.125015,19,36.35,85.9
1/16/2020 15:00,12.480529,58,10.137692,106.50436,22.03,39.88,88.55
1/16/2020 16:00,13.0505295,53,11.384199,108.434944,21.23,37.78,86.45
1/16/2020 17:00,12.640529,53,10.315115,119.248825,17.75,36.55,84.38
1/16/2020 18:00,11.520529,54,10.464797,130.81508,16.35,35.55,82.25
1/16/2020 19:00,9.880529,61,11.019764,141.6325,14.3,25.47,63.65
1/16/2020 20:00,7.7705283,69,10.1887,147.99461,14.65,27.67,56.45
1/16/2020 21:00,6.2705283,78,8.78872,145.00798,13.05,44.58,59.8
1/16/2020 22:00,5.3105288,82,8.0899935,147.72435,14.4,52.3,58.05
1/16/2020 23:00,5.1805286,81,8.14587,135,13.5,34.9,60.23
1/17/2020 0:00,5.2405286,78,7.928177,140.52754,13.5,24.58,59.5
1/17/2020 1:00,5.1105285,73,4.829907,153.43495,13.17,22.1,51.13
1/17/2020 2:00,4.7505283,69,6.4799995,180,10.18,15.15,40.85
1/17/2020 3:00,4.8705287,64,6.519877,173.6598,9.9,15.83,47.55
1/17/2020 4:00,5.2005286,59,5.0911684,135,13.43,15.33,55.38
1/17/2020 5:00,4.7105284,65,5.315336,118.30075,15.4,20.4,60.95
1/17/2020 6:00,4.6905284,67,7.386582,136.97493,18.63,53.38,69.28
1/17/2020 7:00,4.2405286,67,7.42159,140.90614,30.4,81.03,113
1/17/2020 8:00,4.2305284,65,9.339208,117.55281,35,64.4,136.17
1/17/2020 9:00,3.7705286,67,10.315115,119.248825,33.2,74.18,107.33
1/17/2020 10:00,3.8305285,71,10.948973,117.40757,27.88,65.63,93.43
1/17/2020 11:00,4.9505286,72,9.983106,115.64101,22.9,56.15,72
1/17/2020 12:00,7.2205286,70,7.127636,135,26,60.12,56.4
1/17/2020 13:00,9.160529,69,2.16,180,27.6,63.08,58.78
1/17/2020 14:00,8.510529,72,7.9526596,95.19443,33.1,58,55.38
1/17/2020 15:00,8.510529,76,4.3498964,65.55604,38.43,,79.8
1/17/2020 16:00,7.290529,89,5.991594,302.73523,34.65,75.68,72.13
1/17/2020 17:00,7.1905284,96,9.83268,293.7495,34.43,85.95,82.03
1/17/2020 18:00,6.9805284,94,11.384199,251.56506,35.5,,95.8
1/17/2020 19:00,6.5105286,82,20.304129,232.92693,40.55,76.05,86.98
1/17/2020 20:00,6.7005286,82,19.296135,233.3439,35.75,71.63,70.1
1/17/2020 21:00,7.3605285,83,24.798223,256.56897,30.5,79.05,68.33
1/17/2020 22:00,6.1505284,83,28.100763,272.2026,33.28,73.68,61.7
1/17/2020 23:00,5.4405284,81,24.162945,273.4166,39.9,71.15,55.75
1/18/2020 0:00,4.7705283,84,20.598795,275.01312,36.1,61.5,42.7
1/18/2020 1:00,4.3505287,85,16.56,270,28.43,49.1,36.9
1/18/2020 2:00,4.000529,87,14.830076,264.4278,27.15,46.22,38.63
1/18/2020 3:00,3.7705286,88,18.733839,272.2026,29.08,42.83,38.6
1/18/2020 4:00,3.2805285,87,16.919998,270,29.15,41.05,40.85
1/18/2020 5:00,3.0105286,87,15.905319,264.80557,31.1,46.15,50.43
1/18/2020 6:00,2.6405284,85,14.332341,258.40784,36.83,58.25,57.05
1/18/2020 7:00,2.2405286,87,12.24,241.92752,45.45,74.1,90.9
1/18/2020 8:00,2.0605285,87,12.313894,232.12502,49.98,76.48,80.73
1/18/2020 9:00,2.4105287,84,16.92383,231.91122,48.78,66.08,76.1
1/18/2020 10:00,3.0505285,81,24.149532,243.43495,46.08,71.32,76.1
1/18/2020 11:00,4.4505286,74,25.744402,249.53772,51.73,73.5,83.88
1/18/2020 12:00,5.3905287,69,29.337238,255.79324,41.8,55.82,95.23
1/18/2020 13:00,5.4605284,67,31.782108,260.2176,38.1,38.2,43.93
1/18/2020 14:00,6.2705283,69,15.646544,293.0255,36.1,,49.85
1/18/2020 15:00,6.4605284,66,16.45007,293.1986,39.73,54.18,52.68
1/18/2020 16:00,6.6305285,62,17.992796,289.88516,46.75,59.9,56.38
1/18/2020 17:00,6.1705284,63,15.379206,290.55603,55.6,77.95,82.63
1/18/2020 18:00,5.1005287,69,10.661107,281.68936,56.13,82.13,86.98
1/18/2020 19:00,4.0905285,74,8.287822,272.48956,52.6,81.58,70.48
1/18/2020 20:00,3.3505285,78,6.519877,263.65982,51.08,61.7,74.48
1/18/2020 21:00,2.9805286,79,4.802999,257.00537,43.1,48.15,55.9
1/18/2020 22:00,2.7205286,81,3.219938,243.43495,39.58,52.73,51.83
1/18/2020 23:00,2.2705286,83,2.9024127,209.74489,43.8,59.28,47.88
1/19/2020 0:00,2.0605285,84,2.6208394,195.9454,49.03,61.15,65.07
1/19/2020 1:00,1.8705287,85,2.5959969,213.69006,43.5,67.15,56.47
1/19/2020 2:00,1.4005287,87,3.219938,296.56506,28.75,43.33,36.88
1/19/2020 3:00,0.7705287,91,4.2136917,340.0169,33.15,39.57,31.58
1/19/2020 4:00,-0.33947134,96,4.510787,331.38956,28.93,27.88,27.63
1/19/2020 5:00,-0.5394713,95,2.5455842,315,20.2,27.33,25.58
1/19/2020 6:00,-0.40947133,95,0.5091169,225,31.85,26.1,28.35
1/19/2020 7:00,-0.32947135,95,1.2979984,236.30994,27.42,33.25,48.78
1/19/2020 8:00,-0.41947132,95,1.8,270,30.3,46.75,48.2
1/19/2020 9:00,-0.52947134,95,1.8,323.13013,37.65,64.68,46.6
1/19/2020 10:00,-0.27947134,94,3.0758414,339.44397,36.65,59.4,69
1/19/2020 11:00,-0.039471343,94,3.7585104,343.30075,32.32,57.93,68.8
1/19/2020 12:00,0.41052866,90,3.4152596,341.56506,27.03,58.15,63.9
1/19/2020 13:00,1.4105287,84,8.557102,337.75098,31.1,57.6,59.73
1/19/2020 14:00,3.9005284,76,11.367109,349.04596,26.45,53.9,48.63
1/19/2020 15:00,5.0205283,66,14.440443,4.289139,32.68,53.72,40.68
1/19/2020 16:00,4.8605285,65,15.281989,15.018356,38.68,55.9,57.43
1/19/2020 17:00,4.7605286,66,15.978486,14.349319,54.83,64.38,68
1/19/2020 18:00,3.4505286,74,13.556282,10.713104,57.63,68.53,70.3
1/19/2020 19:00,1.9005287,82,9.659814,26.565033,58.43,73.4,72.58
1/19/2020 20:00,1.2005286,82,5.634891,63.43495,66.73,69.08,86.15
1/19/2020 21:00,0.66052866,83,3.4152596,71.56504,66.63,,103.43
1/19/2020 22:00,0.16052866,84,2.968636,75.96376,77.35,88.58,112.95
1/19/2020 23:00,-0.04947134,83,4.5536795,71.56504,78.45,92.8,102.63
1/20/2020 0:00,-0.28947133,84,5.315336,61.699234,72,84.93,92.63
1/20/2020 1:00,-0.59947133,86,4.8965297,53.97262,64.93,77.6,79.77
1/20/2020 2:00,-0.9994713,89,3.219938,63.43495,72.35,76.75,86.28
1/20/2020 3:00,-1.5094713,93,2.1897945,9.462311,69.33,79.78,87.5
1/20/2020 4:00,-1.9094714,95,2.1897945,350.5377,64.58,78.53,84.28
1/20/2020 5:00,-1.0294713,89,3.5455887,66.037506,63.23,81.2,87.6
1/20/2020 6:00,-1.1694714,90,5.6920996,71.56504,65,,105.88
1/20/2020 7:00,-0.57947135,85,6.28713,66.37062,66,111.7,120.57
1/20/2020 8:00,-0.64947134,86,8.699793,65.55604,72.78,128.72,121.88
1/20/2020 9:00,-0.09947134,81,10.829958,68.55225,74.5,134.95,158.03
1/20/2020 10:00,0.50052863,78,10.805998,60.018356,71.05,110.15,168.28
1/20/2020 11:00,2.4505286,67,18.455048,69.443954,74.98,,130.43
1/20/2020 12:00,3.3305285,65,23.688984,73.217354,75.45,120.57,125.65
1/20/2020 13:00,4.5205283,59,25.764534,74.60444,70.85,116.3,131.95
1/20/2020 14:00,5.3705287,52,26.758923,79.143585,73.8,117.4,122.98
1/20/2020 15:00,6.0305285,51,25.849905,77.12499,72.93,124.65,118.43
1/20/2020 16:00,6.1005287,51,25.323128,75.17352,72.98,110.85,122.7
1/20/2020 17:00,5.6005287,53,23.143827,74.66671,74.05,114.5,112.8
1/20/2020 18:00,4.4205284,59,18.671474,70.86635,76.33,112.88,129
1/20/2020 19:00,3.1205285,64,14.336861,61.50435,75.53,99.07,107.65
1/20/2020 20:00,2.3605285,66,12.682018,55.4077,80.18,98.2,110.88
1/20/2020 21:00,2.0905285,66,10.009036,52.305756,80.78,98.78,112.33
1/20/2020 22:00,2.0605285,65,7.289444,69.77513,79.18,88.28,112.18
1/20/2020 23:00,1.2405287,70,5.4119864,86.18592,84.25,97.83,113.6
1/21/2020 0:00,0.45052865,74,3.4152596,108.434944,80.6,100.85,107.43
1/21/2020 1:00,-0.7394713,83,1.4399999,270,68.93,86.55,88.97
1/21/2020 2:00,-1.3494713,89,4.3498964,294.44397,48.05,76,88.23
1/21/2020 3:00,-0.9194713,88,3.6,270,26.88,71.08,81.65
1/21/2020 4:00,-1.5894713,89,1.1384199,161.56505,63.4,76.78,81.35
1/21/2020 5:00,-1.4094714,87,4.6938252,94.398705,61.3,76.83,83.6
1/21/2020 6:00,-1.2294713,81,6.12,89.99999,65.25,81.73,108
1/21/2020 7:00,-1.1494713,78,5.5887027,104.93142,65.03,96.48,115.85
1/21/2020 8:00,-1.3594713,78,5.4477882,97.59464,74.18,112.63,107.23
1/21/2020 9:00,-1.6494713,80,6.519877,96.34019,83.33,129.47,151.4
1/21/2020 10:00,-1.4394714,81,7.754637,111.80141,88.33,132.78,166.4
1/21/2020 11:00,0.7505287,64,14.48972,116.56505,88.73,127.32,152.72
1/21/2020 12:00,2.6305285,54,15.175612,112.306206,88.28,117.73,156.85
1/21/2020 13:00,4.0605288,52,12.682018,96.5198,79.68,110.08,128.73
1/21/2020 14:00,4.1905284,55,7.42159,67.166336,80.23,110.83,132.33
1/21/2020 15:00,5.1305285,53,5.8048253,60.25511,78.3,102.85,125.38
1/21/2020 16:00,5.6105285,53,6.28713,23.629364,80.18,,120.33
1/21/2020 17:00,4.8005285,63,8.4042845,350.13422,73,97,104.55
1/21/2020 18:00,3.1405284,74,8.427383,340.0169,79.73,88.48,125.98
1/21/2020 19:00,2.3705285,71,5.00128,329.7436,74.7,97.25,106.72
1/21/2020 20:00,1.5805286,73,2.968636,284.03625,73.18,93.58,90.7
1/21/2020 21:00,1.1005287,73,3.6179552,275.7106,79.58,91.95,111.78
1/21/2020 22:00,0.16052866,80,4.0249224,280.30487,68.78,88.03,104.85
1/21/2020 23:00,-0.19947135,83,4.2136917,250.0169,70.9,81.78,101.53
1/22/2020 0:00,-0.12947133,83,3.319036,229.39871,76.13,76.3,104.53
1/22/2020 1:00,0.30052868,78,2.2768397,198.43495,74.9,87.73,89.47
1/22/2020 2:00,0.38052866,75,2.7416782,156.8014,70.43,82.1,88.5
1/22/2020 3:00,0.08052866,77,4.198285,120.96376,62.55,67.75,75.55
1/22/2020 4:00,-0.62947136,84,5.0142193,111.03751,44.9,56.38,52.4
1/22/2020 5:00,-0.81947136,85,7.172949,107.52557,38.78,49.38,62.13
1/22/2020 6:00,-1.6294713,90,7.4128532,119.054596,41.13,51.23,60.18
1/22/2020 7:00,-1.7694713,91,6.439876,116.56505,47.95,64.28,90.93
1/22/2020 8:00,-1.7894714,91,5.04,89.99999,52.88,72.3,114.9
1/22/2020 9:00,-2.0194714,90,5.00128,30.256424,60.78,80.28,131.83
1/22/2020 10:00,-1.9594713,86,6.3690495,317.29062,48.2,83,129.65
1/22/2020 11:00,-1.1094713,81,5.692099,304.69516,48.75,82.45,131.8
1/22/2020 12:00,0.030528657,77,2.8116899,309.80557,50.25,79.08,107.1
1/22/2020 13:00,1.1805286,74,4.896529,342.89728,50.65,82.33,101.92
1/22/2020 14:00,2.8805285,70,2.52,89.99999,45.35,75.58,87.7
1/22/2020 15:00,4.0705285,68,4.0249224,63.43495,47.03,72.23,93.6
1/22/2020 16:00,5.2805285,65,4.6938257,32.47119,47.63,74.33,95.1
1/22/2020 17:00,5.6505284,66,7.8625183,344.0546,47.32,67.13,92.33
1/22/2020 18:00,4.1005287,72,8.217153,331.1892,45.7,63.9,102.23
1/22/2020 19:00,2.9605286,73,5.1165614,320.7106,45.7,65.9,90.08
1/22/2020 20:00,2.1105285,75,4.2136917,289.98312,44.05,74.13,80.33
1/22/2020 21:00,1.0905286,79,3.6179552,275.7106,48.73,67.7,84.98
1/22/2020 22:00,0.000528658,85,2.968636,255.96376,55.55,73.85,80.95
1/22/2020 23:00,-0.09947134,87,4.072935,225,56.9,72.58,75.68
1/23/2020 0:00,0.32052866,84,2.5959969,213.69006,55.67,66.15,76.83
1/23/2020 1:00,0.23052865,84,1.484318,165.96376,46.47,58.45,62.33
1/23/2020 2:00,-0.10947134,85,1.08,89.99999,37,43.2,53.93
1/23/2020 3:00,-0.83947134,90,1.9386592,21.801407,37.7,41.05,58.75
1/23/2020 4:00,-1.3694713,93,1.0182338,315,34.18,39.32,54.33
1/23/2020 5:00,-1.3994713,93,0.71999997,270,34.63,48.93,65.48
1/23/2020 6:00,-1.2694713,91,0.35999998,360,45.23,58.73,84.28
1/23/2020 7:00,-1.2894714,91,1.08,89.99999,50.4,69.85,87.4
1/23/2020 8:00,-1.1794714,88,1.8,89.99999,52.53,,95.78
1/23/2020 9:00,-1.3294713,87,1.4399999,89.99999,56.12,81.08,128.5
1/23/2020 10:00,-0.9994713,83,1.0182338,44.999985,55.68,95.67,118.13
1/23/2020 11:00,-0.11947135,78,1.484318,14.03624,55.68,88.78,129.28
1/23/2020 12:00,1.0805286,73,3.8773184,21.801407,52.5,84.58,111.85
1/23/2020 13:00,2.7405286,68,4.379589,9.462311,54.9,79.33,103.18
1/23/2020 14:00,3.1005285,60,5.0528407,4.085617,48.7,83.3,101.05
1/23/2020 15:00,3.5905285,60,4.32,360,41.18,81.53,85.43
1/23/2020 16:00,4.3405285,60,3.96,360,48.38,79.63,79.73
1/23/2020 17:00,4.3905287,62,5.4119864,356.18594,49.48,73.3,86.7
1/23/2020 18:00,3.3405285,64,6.489992,356.8202,48.7,76.9,67.1
1/23/2020 19:00,2.4005284,64,3.8773184,338.1986,50.25,76.18,58.28
1/23/2020 20:00,1.5205287,65,2.1897945,260.5377,37.35,71.55,47.25
1/23/2020 21:00,1.4805287,66,2.5959969,213.69006,45.4,67.95,55.4
1/23/2020 22:00,1.4605286,67,1.484318,194.03624,40.08,69.38,65.55
1/23/2020 23:00,1.4405286,68,3.8939953,123.69006,35.43,66.95,56.33
1/24/2020 0:00,1.6905286,69,6.9247384,117.89726,26.37,55.18,69.8
1/24/2020 1:00,2.1205285,68,8.557102,112.249016,26.13,43.8,39.7
1/24/2020 2:00,2.3905284,67,8.557102,112.249016,24.93,41.75,35.25
1/24/2020 3:00,2.9105287,63,8.049845,116.56505,22.95,36.98,36.8
1/24/2020 4:00,3.1805286,62,6.6087217,119.35774,24.73,37.1,29.33
1/24/2020 5:00,2.9805286,64,6.9247384,117.89726,24.83,43.95,40.23
1/24/2020 6:00,3.6205285,67,7.289445,122.90524,31.65,56.18,43.4
1/24/2020 7:00,3.9305286,70,6.489992,123.69006,41.68,62.53,75.55
1/24/2020 8:00,4.2205286,74,7.2,126.869896,44.85,63.5,84.18
1/24/2020 9:00,4.6605287,77,7.8954163,114.22774,44.1,83.55,90.5
1/24/2020 10:00,5.1505284,77,6.9153743,128.6598,40.25,79.15,97.2
1/24/2020 11:00,5.7705283,76,6.489992,109.44003,41.47,76.25,98.35
1/24/2020 12:00,6.0105286,78,6.792466,122.00538,51.55,85.8,112.7
1/24/2020 13:00,7.290529,76,2.6208394,164.0546,47.72,90.05,104.6
1/24/2020 14:00,8.090529,71,1.835647,101.30993,59.28,95.6,98.75
1/24/2020 15:00,9.400529,63,2.3051248,218.65982,59.28,92.35,104.15
1/24/2020 16:00,10.490529,64,2.9024127,262.875,56.05,79.33,88.73
1/24/2020 17:00,10.810529,67,2.8799999,270,53.02,89.7,93.1
1/24/2020 18:00,10.580529,66,1.8,270,60.1,79.25,99.93
1/24/2020 19:00,10.020529,69,1.0182338,135,59.08,79.75,97.33
1/24/2020 20:00,10.010529,68,2.9024127,119.74488,56.88,73.98,89.45
1/24/2020 21:00,9.620529,70,3.6,143.1301,56.7,69.45,85.8
1/24/2020 22:00,9.220529,72,4.1046314,142.12502,51.85,68.57,80.45
1/24/2020 23:00,9.060529,73,4.198285,149.03624,43.47,56.33,74.35
1/25/2020 0:00,8.900529,74,3.7064266,150.94539,38.2,50.4,65.07
1/25/2020 1:00,8.390529,78,4.6102495,141.34018,28.6,40.93,49.4
1/25/2020 2:00,8.230529,80,3.8939953,146.30994,22.25,39.2,45.7
1/25/2020 3:00,8.210529,81,3.8268526,138.81407,18.63,33.03,42.48
1/25/2020 4:00,7.9805284,83,4.5820518,135,15.73,21.63,46
1/25/2020 5:00,7.790529,84,5.315336,118.30075,20.67,32.55,61.78
1/25/2020 6:00,7.5705285,85,6.439876,116.56505,26.63,36.08,59.33
1/25/2020 7:00,7.5505285,84,6.792466,122.00538,30.93,47.13,61.55
1/25/2020 8:00,7.4905286,85,6.12,118.07248,32.18,49.08,62.53
1/25/2020 9:00,7.2305284,86,6.489992,109.44003,28.35,44.78,65.4
1/25/2020 10:00,6.9605284,86,6.379216,106.38954,28.2,43.73,
1/25/2020 11:00,7.3905287,84,6.28713,103.24051,26.05,37.98,
1/25/2020 12:00,9.440529,75,5.771239,93.576324,26.68,36.18,
1/25/2020 13:00,10.770529,70,3.319036,77.47118,25.07,41.6,
1/25/2020 14:00,8.170529,66,4.3349743,85.23635,27.35,43.83,
1/25/2020 15:00,9.310529,62,2.8799999,89.99999,29.73,41.33,
1/25/2020 16:00,9.920529,60,2.6208394,105.9454,33.63,42.47,
1/25/2020 17:00,9.990529,62,2.9024127,97.125015,30.98,48.33,
1/25/2020 18:00,9.560529,65,4.802999,77.00538,30.48,47.28,
1/25/2020 19:00,9.070529,68,7.2,89.99999,34.78,50.13,
1/25/2020 20:00,7.7705283,73,7.968939,108.434944,33.93,48.85,
1/25/2020 21:00,6.2705283,80,7.5685663,115.34617,37.2,44.63,60.85
1/25/2020 22:00,5.4605284,83,6.6087217,119.35774,36.6,,62.43
1/25/2020 23:00,5.2705283,85,4.6938257,122.47119,36.5,42.3,58.98
1/26/2020 0:00,5.0705285,85,5.00128,120.25643,,41.63,53.03
1/26/2020 1:00,4.9705286,85,5.1165614,129.2894,34.07,40.35,53.4
1/26/2020 2:00,5.040529,80,5.1165614,129.2894,24.42,35.8,38.48
1/26/2020 3:00,4.9205284,73,5.315336,118.30075,16.43,22.75,41.15
1/26/2020 4:00,4.3305287,70,5.0142193,111.03751,12.2,16.83,33.73
1/26/2020 5:00,3.7905285,70,5.4833565,113.19859,13.78,15.88,31.13
1/26/2020 6:00,3.6505284,70,5.154415,114.77514,12.55,14.73,39.35
1/26/2020 7:00,3.7205286,70,4.3349743,131.63353,18.38,21.48,45.6
1/26/2020 8:00,3.7605286,71,5.495161,121.6075,22.37,25.4,49.8
1/26/2020 9:00,3.2405286,74,6.28713,113.62937,23.28,29.05,55.13
1/26/2020 10:00,3.2705286,74,6.725354,105.5241,20.78,40.65,62.33
1/26/2020 11:00,4.0805287,75,8.12197,102.80426,18.78,22,58.15
1/26/2020 12:00,6.7205286,72,8.12197,102.80426,15.33,31.6,55.83
1/26/2020 13:00,9.260529,65,6.379216,106.38954,15.9,23.93,60.35
1/26/2020 14:00,9.640529,63,4.3349743,355.23636,16.78,29.65,64.73
1/26/2020 15:00,11.030529,63,7.42159,292.83368,16.83,21.95,67.73
1/26/2020 16:00,11.320529,64,6.130579,266.63354,15.72,23.9,67.98
1/26/2020 17:00,11.230529,64,5.00128,239.74356,16.73,23.63,71.4
1/26/2020 18:00,10.710529,67,3.0758414,200.55605,16.33,29.93,59.25
1/26/2020 19:00,10.380529,68,5.1544156,167.90524,16.6,43.78,60.48
1/26/2020 20:00,9.200529,70,9.47012,188.74615,19.4,42.38,53.8
1/26/2020 21:00,8.040529,73,11.983188,212.73523,18.35,44.1,49.68
1/26/2020 22:00,7.5805287,70,10.685391,212.61925,17.28,47.85,51
1/26/2020 23:00,7.2005286,73,10.739832,219.55966,17.48,38.7,45.88
1/27/2020 0:00,5.3305287,80,10.1376915,186.11551,14.23,36.15,40.77
1/27/2020 1:00,5.9505286,79,7.42159,165.96376,12.5,31.18,33.07
1/27/2020 2:00,6.7805285,75,6.28713,166.75948,10.3,26.28,31.83
1/27/2020 3:00,6.5105286,76,6.162207,173.29016,11.53,24.4,26.6
1/27/2020 4:00,7.0005283,75,5.634891,153.43495,16.28,28,32.6
1/27/2020 5:00,7.2405286,74,5.4477882,187.59465,20.33,28.5,47.85
1/27/2020 6:00,6.1005287,81,6.12,241.92752,25.47,48.15,74.3
1/27/2020 7:00,5.5805287,81,4.68,180,34.5,79.65,103.3
1/27/2020 8:00,5.4405284,79,8.534353,152.35402,41.58,87.35,105.1
1/27/2020 9:00,5.3505287,78,8.435069,140.19443,43.03,91.8,103.03
1/27/2020 10:00,5.3205285,80,9.449572,130.36453,37.5,86.23,100.5
1/27/2020 11:00,7.5505285,73,9,163.73979,32.8,77.53,96
1/27/2020 12:00,10.260529,63,13.049689,204.44395,31.78,81.15,95.1
1/27/2020 13:00,11.600529,58,17.826363,223.36343,30.65,64.03,104.25
1/27/2020 14:00,12.710529,51,14.565548,219.9869,45.3,85.27,114.58
1/27/2020 15:00,12.750529,49,20.390114,227.86241,48.3,95.13,83.8
1/27/2020 16:00,11.470529,52,17.884428,229.8991,54.5,107.3,94.18
1/27/2020 17:00,11.320529,51,20.380579,215.65533,50.15,108.98,107.58
1/27/2020 18:00,10.350529,56,24.344624,218.39517,60.08,89.78,126.23
1/27/2020 19:00,9.560529,57,18.171976,213.69006,35.95,74.93,97
1/27/2020 20:00,9.590529,55,22.42427,227.60257,27.15,65.18,75.33
1/27/2020 21:00,9.560529,63,26.178707,238.49574,26.1,,71.65
1/27/2020 22:00,8.690529,67,31.160282,229.68591,19.45,56.1,64.3
1/27/2020 23:00,8.380529,65,34.897724,227.09016,15.6,41.15,43.5
1/28/2020 0:00,8.280529,66,33.864883,226.29218,13.87,31,48.47
1/28/2020 1:00,7.9005284,67,29.275326,225.49821,11.7,21.9,30.5
1/28/2020 2:00,7.3805285,69,26.518099,221.69814,12.18,18.7,24.4
1/28/2020 3:00,7.790529,73,29.257614,235.52779,14.43,20.68,18.7
1/28/2020 4:00,8.090529,67,35.815926,230.7106,13.4,22.37,15.63
1/28/2020 5:00,8.010529,67,32.28981,239.1458,19.58,28.42,28.8
1/28/2020 6:00,8.000528,68,30.121912,245.27267,25.15,43.3,46.05
1/28/2020 7:00,7.290529,69,29.957968,237.26477,41.43,76.88,67.8
1/28/2020 8:00,7.0905285,74,35.58359,244.21268,50.07,87.18,82.25
1/28/2020 9:00,7.1405287,72,36.776424,246.9487,46.95,88.08,82.18
1/28/2020 10:00,6.9805284,72,38.706276,251.56506,47.63,85.82,88.13
1/28/2020 11:00,7.0605288,70,38.936623,252.23514,40.63,76.65,97.5
1/28/2020 12:00,5.7305284,79,36.758804,261.5525,32.73,62.88,64.8
1/28/2020 13:00,3.8905284,84,33.847656,271.21887,25.55,,68.58
1/28/2020 14:00,6.2505283,71,35.281837,269.41537,26.1,59.38,66.98
1/28/2020 15:00,5.6105285,75,33.48,270,30.2,,66.43
1/28/2020 16:00,6.0605288,68,37.827415,267.81836,37.1,82.43,66.68
1/28/2020 17:00,5.9205284,68,37.8,270,37.58,71.85,63.13
1/28/2020 18:00,4.540529,76,36.44722,266.03534,42.28,85.85,70.13
1/28/2020 19:00,4.2505283,76,34.292713,265.78583,43.72,68.83,58.35
1/28/2020 20:00,4.5605288,74,34.651752,265.8296,47.7,75.07,57.9
1/28/2020 21:00,3.9205287,77,32.49785,265.5526,46.13,,61.08
1/28/2020 22:00,3.9305286,79,29.339449,263.65982,37.55,74.8,62.75
1/28/2020 23:00,4.540529,81,32.43398,261.06042,30.5,63.68,46.83
1/29/2020 0:00,4.5105286,82,23.749088,255.96376,19.9,45.43,31.93
1/29/2020 1:00,4.6205287,82,30.190672,261.7733,16.97,35.15,33.07
1/29/2020 2:00,4.7405286,83,34.567497,271.19348,16.33,24.92,24.3
1/29/2020 3:00,4.5105286,84,32.039997,270,16.2,24.85,26.65
1/29/2020 4:00,4.5505285,81,31.452133,275.25378,17.38,,29.53
1/29/2020 5:00,3.4305286,85,29.834423,278.32565,24.9,32.55,37.28
1/29/2020 6:00,2.8105285,85,24.569832,280.98065,33.65,51.25,58.53
1/29/2020 7:00,3.1505284,86,22.366402,273.6914,45.4,75.8,78.1
1/29/2020 8:00,3.4205287,84,26.478973,277.0284,56.9,88.85,102.53
1/29/2020 9:00,3.2705286,84,23.469128,274.3987,58.35,91.05,110.88
1/29/2020 10:00,3.8705285,82,25.199999,270,47.95,98.57,102.63
1/29/2020 11:00,4.4805284,77,26.649727,271.54816,45.7,78.63,81.05
1/29/2020 12:00,4.8605285,76,26.28,270,41.2,92.68,68.73
1/29/2020 13:00,5.5205283,72,30.735231,275.3767,42.2,101.2,64
1/29/2020 14:00,7.4205284,66,28.521906,274.34326,35.43,106.58,74.45
